,Copo,City_Name,Distribution Date,Amount,TAG AGENCIES,ADDRESS,CITY,STATE,ZIP,PHONE1,LONGITUDE,LATITUDE,Location,zip,city,county_name
5869,6015.0,Perkins,10-Aug-18,456.51,Perkins Tag Agency,222 North Main,Perkins,OK,74059.0,(405) 547-2184,-97.03354399999999,35.975428,"(35.975428, -97.033544)",74059.0,Perkins,Payne
5870,6015.0,Perkins,11-Sep-18,448.36,Perkins Tag Agency,222 North Main,Perkins,OK,74059.0,(405) 547-2184,-97.03354399999999,35.975428,"(35.975428, -97.033544)",74059.0,Perkins,Payne
5871,6015.0,Perkins,8-Oct-18,390.10,Perkins Tag Agency,222 North Main,Perkins,OK,74059.0,(405) 547-2184,-97.03354399999999,35.975428,"(35.975428, -97.033544)",74059.0,Perkins,Payne
5872,6015.0,Perkins,13-Nov-18,481.83,Perkins Tag Agency,222 North Main,Perkins,OK,74059.0,(405) 547-2184,-97.03354399999999,35.975428,"(35.975428, -97.033544)",74059.0,Perkins,Payne
5873,6015.0,Perkins,11-Dec-18,440.58,Perkins Tag Agency,222 North Main,Perkins,OK,74059.0,(405) 547-2184,-97.03354399999999,35.975428,"(35.975428, -97.033544)",74059.0,Perkins,Payne
5874,6015.0,Perkins,10-Jan-19,427.54,Perkins Tag Agency,222 North Main,Perkins,OK,74059.0,(405) 547-2184,-97.03354399999999,35.975428,"(35.975428, -97.033544)",74059.0,Perkins,Payne
5875,6015.0,Perkins,11-Feb-19,434.20,Perkins Tag Agency,222 North Main,Perkins,OK,74059.0,(405) 547-2184,-97.03354399999999,35.975428,"(35.975428, -97.033544)",74059.0,Perkins,Payne
5876,6015.0,Perkins,11-Mar-19,355.15,Perkins Tag Agency,222 North Main,Perkins,OK,74059.0,(405) 547-2184,-97.03354399999999,35.975428,"(35.975428, -97.033544)",74059.0,Perkins,Payne
5877,6015.0,Perkins,9-Apr-19,428.30,Perkins Tag Agency,222 North Main,Perkins,OK,74059.0,(405) 547-2184,-97.03354399999999,35.975428,"(35.975428, -97.033544)",74059.0,Perkins,Payne
5878,6015.0,Perkins,10-May-19,359.96,Perkins Tag Agency,222 North Main,Perkins,OK,74059.0,(405) 547-2184,-97.03354399999999,35.975428,"(35.975428, -97.033544)",74059.0,Perkins,Payne
5879,6015.0,Perkins,11-Jun-19,532.07,Perkins Tag Agency,222 North Main,Perkins,OK,74059.0,(405) 547-2184,-97.03354399999999,35.975428,"(35.975428, -97.033544)",74059.0,Perkins,Payne
5880,6020.0,Ripley,10-Jul-18,65.57,,,,,,,,,,,,
5881,6020.0,Ripley,10-Aug-18,64.60,,,,,,,,,,,,
5882,6020.0,Ripley,11-Sep-18,63.44,,,,,,,,,,,,
5883,6020.0,Ripley,8-Oct-18,55.20,,,,,,,,,,,,
5884,6020.0,Ripley,13-Nov-18,68.18,,,,,,,,,,,,
5885,6020.0,Ripley,11-Dec-18,62.34,,,,,,,,,,,,
5886,6020.0,Ripley,10-Jan-19,60.50,,,,,,,,,,,,
5887,6020.0,Ripley,11-Feb-19,61.44,,,,,,,,,,,,
5888,6020.0,Ripley,11-Mar-19,50.25,,,,,,,,,,,,
5889,6020.0,Ripley,9-Apr-19,60.60,,,,,,,,,,,,
5890,6020.0,Ripley,10-May-19,50.93,,,,,,,,,,,,
5891,6020.0,Ripley,11-Jun-19,75.29,,,,,,,,,,,,
5892,6025.0,Stillwater,10-Jul-18,"8,126.97",Stillwater Tag Agency,702 South Western Road,Stillwater,OK,74074.0,(405) 624-0200,-97.08746500000001,36.114909999999995,"(36.11491, -97.087465)",74074.0,Stillwater,Payne
5893,6025.0,Stillwater,10-Aug-18,"8,006.92",Stillwater Tag Agency,702 South Western Road,Stillwater,OK,74074.0,(405) 624-0200,-97.08746500000001,36.114909999999995,"(36.11491, -97.087465)",74074.0,Stillwater,Payne
5894,6025.0,Stillwater,11-Sep-18,"7,863.92",Stillwater Tag Agency,702 South Western Road,Stillwater,OK,74074.0,(405) 624-0200,-97.08746500000001,36.114909999999995,"(36.11491, -97.087465)",74074.0,Stillwater,Payne
5895,6025.0,Stillwater,8-Oct-18,"6,842.05",Stillwater Tag Agency,702 South Western Road,Stillwater,OK,74074.0,(405) 624-0200,-97.08746500000001,36.114909999999995,"(36.11491, -97.087465)",74074.0,Stillwater,Payne
5896,6025.0,Stillwater,13-Nov-18,"8,450.91",Stillwater Tag Agency,702 South Western Road,Stillwater,OK,74074.0,(405) 624-0200,-97.08746500000001,36.114909999999995,"(36.11491, -97.087465)",74074.0,Stillwater,Payne
5897,6025.0,Stillwater,11-Dec-18,"7,727.44",Stillwater Tag Agency,702 South Western Road,Stillwater,OK,74074.0,(405) 624-0200,-97.08746500000001,36.114909999999995,"(36.11491, -97.087465)",74074.0,Stillwater,Payne
5898,6025.0,Stillwater,10-Jan-19,"7,498.64",Stillwater Tag Agency,702 South Western Road,Stillwater,OK,74074.0,(405) 624-0200,-97.08746500000001,36.114909999999995,"(36.11491, -97.087465)",74074.0,Stillwater,Payne
5899,6025.0,Stillwater,11-Feb-19,"7,615.54",Stillwater Tag Agency,702 South Western Road,Stillwater,OK,74074.0,(405) 624-0200,-97.08746500000001,36.114909999999995,"(36.11491, -97.087465)",74074.0,Stillwater,Payne
5900,6025.0,Stillwater,11-Mar-19,"6,229.04",Stillwater Tag Agency,702 South Western Road,Stillwater,OK,74074.0,(405) 624-0200,-97.08746500000001,36.114909999999995,"(36.11491, -97.087465)",74074.0,Stillwater,Payne
5901,6025.0,Stillwater,9-Apr-19,"7,512.11",Stillwater Tag Agency,702 South Western Road,Stillwater,OK,74074.0,(405) 624-0200,-97.08746500000001,36.114909999999995,"(36.11491, -97.087465)",74074.0,Stillwater,Payne
5902,6025.0,Stillwater,10-May-19,"6,313.44",Stillwater Tag Agency,702 South Western Road,Stillwater,OK,74074.0,(405) 624-0200,-97.08746500000001,36.114909999999995,"(36.11491, -97.087465)",74074.0,Stillwater,Payne
5903,6025.0,Stillwater,11-Jun-19,"9,332.02",Stillwater Tag Agency,702 South Western Road,Stillwater,OK,74074.0,(405) 624-0200,-97.08746500000001,36.114909999999995,"(36.11491, -97.087465)",74074.0,Stillwater,Payne
5904,6030.0,Yale,10-Jul-18,196.21,Yale Tag Agency,108 North Main,Yale,OK,74085.0,(918) 387-2035,-96.699087,36.114283,"(36.114283, -96.699087)",74085.0,Yale,Payne
5905,6030.0,Yale,10-Aug-18,193.31,Yale Tag Agency,108 North Main,Yale,OK,74085.0,(918) 387-2035,-96.699087,36.114283,"(36.114283, -96.699087)",74085.0,Yale,Payne
5906,6030.0,Yale,11-Sep-18,189.86,Yale Tag Agency,108 North Main,Yale,OK,74085.0,(918) 387-2035,-96.699087,36.114283,"(36.114283, -96.699087)",74085.0,Yale,Payne
5907,6030.0,Yale,8-Oct-18,165.18,Yale Tag Agency,108 North Main,Yale,OK,74085.0,(918) 387-2035,-96.699087,36.114283,"(36.114283, -96.699087)",74085.0,Yale,Payne
5908,6030.0,Yale,13-Nov-18,204.03,Yale Tag Agency,108 North Main,Yale,OK,74085.0,(918) 387-2035,-96.699087,36.114283,"(36.114283, -96.699087)",74085.0,Yale,Payne
5909,6030.0,Yale,11-Dec-18,186.56,Yale Tag Agency,108 North Main,Yale,OK,74085.0,(918) 387-2035,-96.699087,36.114283,"(36.114283, -96.699087)",74085.0,Yale,Payne
5910,6030.0,Yale,10-Jan-19,181.04,Yale Tag Agency,108 North Main,Yale,OK,74085.0,(918) 387-2035,-96.699087,36.114283,"(36.114283, -96.699087)",74085.0,Yale,Payne
5911,6030.0,Yale,11-Feb-19,183.86,Yale Tag Agency,108 North Main,Yale,OK,74085.0,(918) 387-2035,-96.699087,36.114283,"(36.114283, -96.699087)",74085.0,Yale,Payne
5912,6030.0,Yale,11-Mar-19,150.39,Yale Tag Agency,108 North Main,Yale,OK,74085.0,(918) 387-2035,-96.699087,36.114283,"(36.114283, -96.699087)",74085.0,Yale,Payne
5913,6030.0,Yale,9-Apr-19,181.36,Yale Tag Agency,108 North Main,Yale,OK,74085.0,(918) 387-2035,-96.699087,36.114283,"(36.114283, -96.699087)",74085.0,Yale,Payne
5914,6030.0,Yale,10-May-19,152.42,Yale Tag Agency,108 North Main,Yale,OK,74085.0,(918) 387-2035,-96.699087,36.114283,"(36.114283, -96.699087)",74085.0,Yale,Payne
5915,6030.0,Yale,11-Jun-19,225.30,Yale Tag Agency,108 North Main,Yale,OK,74085.0,(918) 387-2035,-96.699087,36.114283,"(36.114283, -96.699087)",74085.0,Yale,Payne
5916,6105.0,Alderson,10-Jul-18,47.30,,,,,,,,,,,,
5917,6105.0,Alderson,10-Aug-18,46.60,,,,,,,,,,,,
5918,6105.0,Alderson,11-Sep-18,45.77,,,,,,,,,,,,
5919,6105.0,Alderson,8-Oct-18,39.82,,,,,,,,,,,,
5920,6105.0,Alderson,13-Nov-18,49.18,,,,,,,,,,,,
5921,6105.0,Alderson,11-Dec-18,44.97,,,,,,,,,,,,
5922,6105.0,Alderson,10-Jan-19,43.64,,,,,,,,,,,,
5923,6105.0,Alderson,11-Feb-19,44.32,,,,,,,,,,,,
5924,6105.0,Alderson,11-Mar-19,36.25,,,,,,,,,,,,
5925,6105.0,Alderson,9-Apr-19,43.72,,,,,,,,,,,,
5926,6105.0,Alderson,10-May-19,36.74,,,,,,,,,,,,
5927,6105.0,Alderson,11-Jun-19,54.31,,,,,,,,,,,,
5928,6110.0,Ashland,10-Jul-18,10.11,,,,,,,,,,,,
5929,6110.0,Ashland,10-Aug-18,9.96,,,,,,,,,,,,
5930,6110.0,Ashland,11-Sep-18,9.78,,,,,,,,,,,,
5931,6110.0,Ashland,8-Oct-18,8.51,,,,,,,,,,,,
5932,6110.0,Ashland,13-Nov-18,10.52,,,,,,,,,,,,
5933,6110.0,Ashland,11-Dec-18,9.61,,,,,,,,,,,,
5934,6110.0,Ashland,10-Jan-19,9.33,,,,,,,,,,,,
5935,6110.0,Ashland,11-Feb-19,9.48,,,,,,,,,,,,
5936,6110.0,Ashland,11-Mar-19,7.75,,,,,,,,,,,,
5937,6110.0,Ashland,9-Apr-19,9.35,,,,,,,,,,,,
5938,6110.0,Ashland,10-May-19,7.86,,,,,,,,,,,,
5939,6110.0,Ashland,11-Jun-19,11.61,,,,,,,,,,,,
5940,6115.0,Canadian,10-Jul-18,33.76,,,,,,,,,,,,
5941,6115.0,Canadian,10-Aug-18,33.26,,,,,,,,,,,,
5942,6115.0,Canadian,11-Sep-18,32.67,,,,,,,,,,,,
5943,6115.0,Canadian,8-Oct-18,28.42,,,,,,,,,,,,
5944,6115.0,Canadian,13-Nov-18,35.11,,,,,,,,,,,,
5945,6115.0,Canadian,11-Dec-18,32.10,,,,,,,,,,,,
5946,6115.0,Canadian,10-Jan-19,31.15,,,,,,,,,,,,
5947,6115.0,Canadian,11-Feb-19,31.64,,,,,,,,,,,,
5948,6115.0,Canadian,11-Mar-19,25.88,,,,,,,,,,,,
5949,6115.0,Canadian,9-Apr-19,31.21,,,,,,,,,,,,
5950,6115.0,Canadian,10-May-19,26.23,,,,,,,,,,,,
5951,6115.0,Canadian,11-Jun-19,38.77,,,,,,,,,,,,
5952,6120.0,Crowder,10-Jul-18,66.22,,,,,,,,,,,,
5953,6120.0,Crowder,10-Aug-18,65.24,,,,,,,,,,,,
5954,6120.0,Crowder,11-Sep-18,64.07,,,,,,,,,,,,
5955,6120.0,Crowder,8-Oct-18,55.75,,,,,,,,,,,,
5956,6120.0,Crowder,13-Nov-18,68.86,,,,,,,,,,,,
5957,6120.0,Crowder,11-Dec-18,62.96,,,,,,,,,,,,
5958,6120.0,Crowder,10-Jan-19,61.10,,,,,,,,,,,,
5959,6120.0,Crowder,11-Feb-19,62.05,,,,,,,,,,,,
5960,6120.0,Crowder,11-Mar-19,50.75,,,,,,,,,,,,
5961,6120.0,Crowder,9-Apr-19,61.21,,,,,,,,,,,,
5962,6120.0,Crowder,10-May-19,51.44,,,,,,,,,,,,
5963,6120.0,Crowder,11-Jun-19,76.04,,,,,,,,,,,,
5964,6125.0,Haileyville,10-Jul-18,124.93,,,,,,,,,,,,
5965,6125.0,Haileyville,10-Aug-18,123.09,,,,,,,,,,,,
5966,6125.0,Haileyville,11-Sep-18,120.89,,,,,,,,,,,,
5967,6125.0,Haileyville,8-Oct-18,105.18,,,,,,,,,,,,
5968,6125.0,Haileyville,13-Nov-18,129.91,,,,,,,,,,,,
5969,6125.0,Haileyville,11-Dec-18,118.79,,,,,,,,,,,,
5970,6125.0,Haileyville,10-Jan-19,115.27,,,,,,,,,,,,
5971,6125.0,Haileyville,11-Feb-19,117.07,,,,,,,,,,,,
5972,6125.0,Haileyville,11-Mar-19,95.76,,,,,,,,,,,,
5973,6125.0,Haileyville,9-Apr-19,115.48,,,,,,,,,,,,
5974,6125.0,Haileyville,10-May-19,97.05,,,,,,,,,,,,
5975,6125.0,Haileyville,11-Jun-19,143.46,,,,,,,,,,,,
5976,6130.0,Hartshorne,10-Jul-18,321.63,Hartshorne Tag Agency,1101 Pennsylvania Avenue,Hartshorne,OK,74547.0,(918) 297-2181,-95.553227,34.84426,"(34.84426, -95.553227)",74547.0,Hartshorne,Pittsburg
5977,6130.0,Hartshorne,10-Aug-18,316.88,Hartshorne Tag Agency,1101 Pennsylvania Avenue,Hartshorne,OK,74547.0,(918) 297-2181,-95.553227,34.84426,"(34.84426, -95.553227)",74547.0,Hartshorne,Pittsburg
5978,6130.0,Hartshorne,11-Sep-18,311.22,Hartshorne Tag Agency,1101 Pennsylvania Avenue,Hartshorne,OK,74547.0,(918) 297-2181,-95.553227,34.84426,"(34.84426, -95.553227)",74547.0,Hartshorne,Pittsburg
5979,6130.0,Hartshorne,8-Oct-18,270.78,Hartshorne Tag Agency,1101 Pennsylvania Avenue,Hartshorne,OK,74547.0,(918) 297-2181,-95.553227,34.84426,"(34.84426, -95.553227)",74547.0,Hartshorne,Pittsburg
5980,6130.0,Hartshorne,13-Nov-18,334.45,Hartshorne Tag Agency,1101 Pennsylvania Avenue,Hartshorne,OK,74547.0,(918) 297-2181,-95.553227,34.84426,"(34.84426, -95.553227)",74547.0,Hartshorne,Pittsburg
5981,6130.0,Hartshorne,11-Dec-18,305.82,Hartshorne Tag Agency,1101 Pennsylvania Avenue,Hartshorne,OK,74547.0,(918) 297-2181,-95.553227,34.84426,"(34.84426, -95.553227)",74547.0,Hartshorne,Pittsburg
5982,6130.0,Hartshorne,10-Jan-19,296.76,Hartshorne Tag Agency,1101 Pennsylvania Avenue,Hartshorne,OK,74547.0,(918) 297-2181,-95.553227,34.84426,"(34.84426, -95.553227)",74547.0,Hartshorne,Pittsburg
5983,6130.0,Hartshorne,11-Feb-19,301.39,Hartshorne Tag Agency,1101 Pennsylvania Avenue,Hartshorne,OK,74547.0,(918) 297-2181,-95.553227,34.84426,"(34.84426, -95.553227)",74547.0,Hartshorne,Pittsburg
5984,6130.0,Hartshorne,11-Mar-19,246.52,Hartshorne Tag Agency,1101 Pennsylvania Avenue,Hartshorne,OK,74547.0,(918) 297-2181,-95.553227,34.84426,"(34.84426, -95.553227)",74547.0,Hartshorne,Pittsburg
5985,6130.0,Hartshorne,9-Apr-19,297.29,Hartshorne Tag Agency,1101 Pennsylvania Avenue,Hartshorne,OK,74547.0,(918) 297-2181,-95.553227,34.84426,"(34.84426, -95.553227)",74547.0,Hartshorne,Pittsburg
5986,6130.0,Hartshorne,10-May-19,249.86,Hartshorne Tag Agency,1101 Pennsylvania Avenue,Hartshorne,OK,74547.0,(918) 297-2181,-95.553227,34.84426,"(34.84426, -95.553227)",74547.0,Hartshorne,Pittsburg
5987,6130.0,Hartshorne,11-Jun-19,369.32,Hartshorne Tag Agency,1101 Pennsylvania Avenue,Hartshorne,OK,74547.0,(918) 297-2181,-95.553227,34.84426,"(34.84426, -95.553227)",74547.0,Hartshorne,Pittsburg
5988,6135.0,Indianola,10-Jul-18,25.12,,,,,,,,,,,,
5989,6135.0,Indianola,10-Aug-18,24.75,,,,,,,,,,,,
5990,6135.0,Indianola,11-Sep-18,24.30,,,,,,,,,,,,
5991,6135.0,Indianola,8-Oct-18,21.15,,,,,,,,,,,,
5992,6135.0,Indianola,13-Nov-18,26.12,,,,,,,,,,,,
5993,6135.0,Indianola,11-Dec-18,23.88,,,,,,,,,,,,
5994,6135.0,Indianola,10-Jan-19,23.18,,,,,,,,,,,,
5995,6135.0,Indianola,11-Feb-19,23.54,,,,,,,,,,,,
5996,6135.0,Indianola,11-Mar-19,19.25,,,,,,,,,,,,
5997,6135.0,Indianola,9-Apr-19,23.22,,,,,,,,,,,,
5998,6135.0,Indianola,10-May-19,19.51,,,,,,,,,,,,
5999,6135.0,Indianola,11-Jun-19,28.84,,,,,,,,,,,,
6000,6140.0,Kiowa,10-Jul-18,111.07,,,,,,,,,,,,
6001,6140.0,Kiowa,10-Aug-18,109.43,,,,,,,,,,,,
6002,6140.0,Kiowa,11-Sep-18,107.47,,,,,,,,,,,,
6003,6140.0,Kiowa,8-Oct-18,93.51,,,,,,,,,,,,
6004,6140.0,Kiowa,13-Nov-18,115.50,,,,,,,,,,,,
6005,6140.0,Kiowa,11-Dec-18,105.61,,,,,,,,,,,,
6006,6140.0,Kiowa,10-Jan-19,102.48,,,,,,,,,,,,
6007,6140.0,Kiowa,11-Feb-19,104.08,,,,,,,,,,,,
6008,6140.0,Kiowa,11-Mar-19,85.13,,,,,,,,,,,,
6009,6140.0,Kiowa,9-Apr-19,102.67,,,,,,,,,,,,
6010,6140.0,Kiowa,10-May-19,86.28,,,,,,,,,,,,
6011,6140.0,Kiowa,11-Jun-19,127.54,,,,,,,,,,,,
6012,6145.0,Krebs,10-Jul-18,317.39,,,,,,,,,,,,
6013,6145.0,Krebs,10-Aug-18,312.70,,,,,,,,,,,,
6014,6145.0,Krebs,11-Sep-18,307.11,,,,,,,,,,,,
6015,6145.0,Krebs,8-Oct-18,267.21,,,,,,,,,,,,
6016,6145.0,Krebs,13-Nov-18,330.04,,,,,,,,,,,,
6017,6145.0,Krebs,11-Dec-18,301.78,,,,,,,,,,,,
6018,6145.0,Krebs,10-Jan-19,292.85,,,,,,,,,,,,
6019,6145.0,Krebs,11-Feb-19,297.41,,,,,,,,,,,,
6020,6145.0,Krebs,11-Mar-19,243.27,,,,,,,,,,,,
6021,6145.0,Krebs,9-Apr-19,293.37,,,,,,,,,,,,
6022,6145.0,Krebs,10-May-19,246.56,,,,,,,,,,,,
6023,6145.0,Krebs,11-Jun-19,364.45,,,,,,,,,,,,
6024,6150.0,Mcalester,10-Jul-18,"2,942.93",McAlester Tag Office,1208 North Main,Mcalester,OK,74502.0,(918) 423-5455,-95.765619,34.944213,"(34.944213, -95.765619)",,,
6025,6150.0,Mcalester,10-Aug-18,"2,899.45",McAlester Tag Office,1208 North Main,Mcalester,OK,74502.0,(918) 423-5455,-95.765619,34.944213,"(34.944213, -95.765619)",,,
6026,6150.0,Mcalester,11-Sep-18,"2,847.67",McAlester Tag Office,1208 North Main,Mcalester,OK,74502.0,(918) 423-5455,-95.765619,34.944213,"(34.944213, -95.765619)",,,
6027,6150.0,Mcalester,8-Oct-18,"2,477.63",McAlester Tag Office,1208 North Main,Mcalester,OK,74502.0,(918) 423-5455,-95.765619,34.944213,"(34.944213, -95.765619)",,,
6028,6150.0,Mcalester,13-Nov-18,"3,060.23",McAlester Tag Office,1208 North Main,Mcalester,OK,74502.0,(918) 423-5455,-95.765619,34.944213,"(34.944213, -95.765619)",,,
6029,6150.0,Mcalester,11-Dec-18,"2,798.25",McAlester Tag Office,1208 North Main,Mcalester,OK,74502.0,(918) 423-5455,-95.765619,34.944213,"(34.944213, -95.765619)",,,
6030,6150.0,Mcalester,10-Jan-19,"2,715.40",McAlester Tag Office,1208 North Main,Mcalester,OK,74502.0,(918) 423-5455,-95.765619,34.944213,"(34.944213, -95.765619)",,,
6031,6150.0,Mcalester,11-Feb-19,"2,757.73",McAlester Tag Office,1208 North Main,Mcalester,OK,74502.0,(918) 423-5455,-95.765619,34.944213,"(34.944213, -95.765619)",,,
6032,6150.0,Mcalester,11-Mar-19,"2,255.65",McAlester Tag Office,1208 North Main,Mcalester,OK,74502.0,(918) 423-5455,-95.765619,34.944213,"(34.944213, -95.765619)",,,
6033,6150.0,Mcalester,9-Apr-19,"2,720.27",McAlester Tag Office,1208 North Main,Mcalester,OK,74502.0,(918) 423-5455,-95.765619,34.944213,"(34.944213, -95.765619)",,,
6034,6150.0,Mcalester,10-May-19,"2,286.21",McAlester Tag Office,1208 North Main,Mcalester,OK,74502.0,(918) 423-5455,-95.765619,34.944213,"(34.944213, -95.765619)",,,
6035,6150.0,Mcalester,11-Jun-19,"3,379.30",McAlester Tag Office,1208 North Main,Mcalester,OK,74502.0,(918) 423-5455,-95.765619,34.944213,"(34.944213, -95.765619)",,,
6036,6155.0,Pittsburg,10-Jul-18,31.97,,,,,,,,,,,,
6037,6155.0,Pittsburg,10-Aug-18,31.49,,,,,,,,,,,,
6038,6155.0,Pittsburg,11-Sep-18,30.93,,,,,,,,,,,,
6039,6155.0,Pittsburg,8-Oct-18,26.91,,,,,,,,,,,,
6040,6155.0,Pittsburg,13-Nov-18,33.24,,,,,,,,,,,,
6041,6155.0,Pittsburg,11-Dec-18,30.40,,,,,,,,,,,,
6042,6155.0,Pittsburg,10-Jan-19,29.50,,,,,,,,,,,,
6043,6155.0,Pittsburg,11-Feb-19,29.96,,,,,,,,,,,,
6044,6155.0,Pittsburg,11-Mar-19,24.50,,,,,,,,,,,,
6045,6155.0,Pittsburg,9-Apr-19,29.55,,,,,,,,,,,,
6046,6155.0,Pittsburg,10-May-19,24.83,,,,,,,,,,,,
6047,6155.0,Pittsburg,11-Jun-19,36.71,,,,,,,,,,,,
6048,6160.0,Quinton,10-Jul-18,161.96,Quinton Tag Agency,909 Main Street,Quinton,OK,74561.0,(918) 469-3156,-95.371709,35.122575,"(35.122575, -95.371709)",74561.0,Quinton,Pittsburg
6049,6160.0,Quinton,10-Aug-18,159.56,Quinton Tag Agency,909 Main Street,Quinton,OK,74561.0,(918) 469-3156,-95.371709,35.122575,"(35.122575, -95.371709)",74561.0,Quinton,Pittsburg
6050,6160.0,Quinton,11-Sep-18,156.71,Quinton Tag Agency,909 Main Street,Quinton,OK,74561.0,(918) 469-3156,-95.371709,35.122575,"(35.122575, -95.371709)",74561.0,Quinton,Pittsburg
6051,6160.0,Quinton,8-Oct-18,136.35,Quinton Tag Agency,909 Main Street,Quinton,OK,74561.0,(918) 469-3156,-95.371709,35.122575,"(35.122575, -95.371709)",74561.0,Quinton,Pittsburg
6052,6160.0,Quinton,13-Nov-18,168.41,Quinton Tag Agency,909 Main Street,Quinton,OK,74561.0,(918) 469-3156,-95.371709,35.122575,"(35.122575, -95.371709)",74561.0,Quinton,Pittsburg
6053,6160.0,Quinton,11-Dec-18,153.99,Quinton Tag Agency,909 Main Street,Quinton,OK,74561.0,(918) 469-3156,-95.371709,35.122575,"(35.122575, -95.371709)",74561.0,Quinton,Pittsburg
6054,6160.0,Quinton,10-Jan-19,149.43,Quinton Tag Agency,909 Main Street,Quinton,OK,74561.0,(918) 469-3156,-95.371709,35.122575,"(35.122575, -95.371709)",74561.0,Quinton,Pittsburg
6055,6160.0,Quinton,11-Feb-19,151.76,Quinton Tag Agency,909 Main Street,Quinton,OK,74561.0,(918) 469-3156,-95.371709,35.122575,"(35.122575, -95.371709)",74561.0,Quinton,Pittsburg
6056,6160.0,Quinton,11-Mar-19,124.13,Quinton Tag Agency,909 Main Street,Quinton,OK,74561.0,(918) 469-3156,-95.371709,35.122575,"(35.122575, -95.371709)",74561.0,Quinton,Pittsburg
6057,6160.0,Quinton,9-Apr-19,149.70,Quinton Tag Agency,909 Main Street,Quinton,OK,74561.0,(918) 469-3156,-95.371709,35.122575,"(35.122575, -95.371709)",74561.0,Quinton,Pittsburg
6058,6160.0,Quinton,10-May-19,125.82,Quinton Tag Agency,909 Main Street,Quinton,OK,74561.0,(918) 469-3156,-95.371709,35.122575,"(35.122575, -95.371709)",74561.0,Quinton,Pittsburg
6059,6160.0,Quinton,11-Jun-19,185.97,Quinton Tag Agency,909 Main Street,Quinton,OK,74561.0,(918) 469-3156,-95.371709,35.122575,"(35.122575, -95.371709)",74561.0,Quinton,Pittsburg
6060,6165.0,Savanna,10-Jul-18,107.15,,,,,,,,,,,,
6061,6165.0,Savanna,10-Aug-18,105.57,,,,,,,,,,,,
6062,6165.0,Savanna,11-Sep-18,103.69,,,,,,,,,,,,
6063,6165.0,Savanna,8-Oct-18,90.21,,,,,,,,,,,,
6064,6165.0,Savanna,13-Nov-18,111.43,,,,,,,,,,,,
6065,6165.0,Savanna,11-Dec-18,101.89,,,,,,,,,,,,
6066,6165.0,Savanna,10-Jan-19,98.87,,,,,,,,,,,,
6067,6165.0,Savanna,11-Feb-19,100.41,,,,,,,,,,,,
6068,6165.0,Savanna,11-Mar-19,82.13,,,,,,,,,,,,
6069,6165.0,Savanna,9-Apr-19,99.05,,,,,,,,,,,,
6070,6165.0,Savanna,10-May-19,83.24,,,,,,,,,,,,
6071,6165.0,Savanna,11-Jun-19,123.04,,,,,,,,,,,,
6072,6205.0,Ada,10-Jul-18,"2,818.32",Ada Tag Agency,509 East Arlington,Ada,OK,74820.0,(580) 332-6079,-96.674194,34.781571,"(34.781571, -96.674194)",74820.0,Ada,Pontotoc
6073,6205.0,Ada,10-Aug-18,"2,776.69",Ada Tag Agency,509 East Arlington,Ada,OK,74820.0,(580) 332-6079,-96.674194,34.781571,"(34.781571, -96.674194)",74820.0,Ada,Pontotoc
6074,6205.0,Ada,11-Sep-18,"2,727.10",Ada Tag Agency,509 East Arlington,Ada,OK,74820.0,(580) 332-6079,-96.674194,34.781571,"(34.781571, -96.674194)",74820.0,Ada,Pontotoc
6075,6205.0,Ada,8-Oct-18,"2,372.73",Ada Tag Agency,509 East Arlington,Ada,OK,74820.0,(580) 332-6079,-96.674194,34.781571,"(34.781571, -96.674194)",74820.0,Ada,Pontotoc
6076,6205.0,Ada,13-Nov-18,"2,930.66",Ada Tag Agency,509 East Arlington,Ada,OK,74820.0,(580) 332-6079,-96.674194,34.781571,"(34.781571, -96.674194)",74820.0,Ada,Pontotoc
6077,6205.0,Ada,11-Dec-18,"2,679.77",Ada Tag Agency,509 East Arlington,Ada,OK,74820.0,(580) 332-6079,-96.674194,34.781571,"(34.781571, -96.674194)",74820.0,Ada,Pontotoc
6078,6205.0,Ada,10-Jan-19,"2,600.42",Ada Tag Agency,509 East Arlington,Ada,OK,74820.0,(580) 332-6079,-96.674194,34.781571,"(34.781571, -96.674194)",74820.0,Ada,Pontotoc
6079,6205.0,Ada,11-Feb-19,"2,640.96",Ada Tag Agency,509 East Arlington,Ada,OK,74820.0,(580) 332-6079,-96.674194,34.781571,"(34.781571, -96.674194)",74820.0,Ada,Pontotoc
6080,6205.0,Ada,11-Mar-19,"2,160.15",Ada Tag Agency,509 East Arlington,Ada,OK,74820.0,(580) 332-6079,-96.674194,34.781571,"(34.781571, -96.674194)",74820.0,Ada,Pontotoc
6081,6205.0,Ada,9-Apr-19,"2,605.10",Ada Tag Agency,509 East Arlington,Ada,OK,74820.0,(580) 332-6079,-96.674194,34.781571,"(34.781571, -96.674194)",74820.0,Ada,Pontotoc
6082,6205.0,Ada,10-May-19,"2,189.41",Ada Tag Agency,509 East Arlington,Ada,OK,74820.0,(580) 332-6079,-96.674194,34.781571,"(34.781571, -96.674194)",74820.0,Ada,Pontotoc
6083,6205.0,Ada,11-Jun-19,"3,236.21",Ada Tag Agency,509 East Arlington,Ada,OK,74820.0,(580) 332-6079,-96.674194,34.781571,"(34.781571, -96.674194)",74820.0,Ada,Pontotoc
